OBJECTID_12,Join_Count,TARGET_FID,CT20,LABEL,NAME,SUP_NAME,DIST_SUP,CITYNAME_ALF,NAME_1,JURISDICTION,AREA_NUM,AREA_NAME,Shape__Area,Shape__Length
801,1,801,231220,2312.20,2ND SUP. DISTRICT,2ND DISTRICT: HOLLY MITCHELL,2,LOS ANGELES,,INCORPORATED CITY,9,Metro Planning Area,1408326.44140625,4849.37080661845
802,1,802,231301,2313.01,2ND SUP. DISTRICT,2ND DISTRICT: HOLLY MITCHELL,2,LOS ANGELES,,INCORPORATED CITY,9,Metro Planning Area,341339.5390625,2608.95823171052
803,1,803,231302,2313.02,2ND SUP. DISTRICT,2ND DISTRICT: HOLLY MITCHELL,2,LOS ANGELES,,INCORPORATED CITY,9,Metro Planning Area,617974.359375,3919.67583254679
804,1,804,231400,2314.00,2ND SUP. DISTRICT,2ND DISTRICT: HOLLY MITCHELL,2,LOS ANGELES,,INCORPORATED CITY,9,Metro Planning Area,906172.796875,3811.29765089179
805,1,805,231500,2315.00,2ND SUP. DISTRICT,2ND DISTRICT: HOLLY MITCHELL,2,LOS ANGELES,,INCORPORATED CITY,9,Metro Planning Area,1341017.5234375,4709.73185611269
806,1,806,231601,2316.01,2ND SUP. DISTRICT,2ND DISTRICT: HOLLY MITCHELL,2,LOS ANGELES,,INCORPORATED CITY,9,Metro Planning Area,465952.19921875,2893.65159120589
807,1,807,231602,2316.02,2ND SUP. DISTRICT,2ND DISTRICT: HOLLY MITCHELL,2,LOS ANGELES,,INCORPORATED CITY,9,Metro Planning Area,459569.76171875,2880.48006158662
808,1,808,231603,2316.03,2ND SUP. DISTRICT,2ND DISTRICT: HOLLY MITCHELL,2,LOS ANGELES,,INCORPORATED CITY,9,Metro Planning Area,467229.21484375,2898.66150545702
809,1,809,231710,2317.10,2ND SUP. DISTRICT,2ND DISTRICT: HOLLY MITCHELL,2,LOS ANGELES,,INCORPORATED CITY,9,Metro Planning Area,472367.4375,2925.94676497613
810,1,810,231720,2317.20,2ND SUP. DISTRICT,2ND DISTRICT: HOLLY MITCHELL,2,LOS ANGELES,,INCORPORATED CITY,9,Metro Planning Area,688948.0703125,3359.2852302559
811,1,811,231800,2318.00,2ND SUP. DISTRICT,2ND DISTRICT: HOLLY MITCHELL,2,LOS ANGELES,,INCORPORATED CITY,9,Metro Planning Area,759001.5234375,3510.57919801958
812,1,812,231901,2319.01,2ND SUP. DISTRICT,2ND DISTRICT: HOLLY MITCHELL,2,LOS ANGELES,,INCORPORATED CITY,9,Metro Planning Area,357008.71875,2441.9441504056
813,1,813,231902,2319.02,2ND SUP. DISTRICT,2ND DISTRICT: HOLLY MITCHELL,2,LOS ANGELES,,INCORPORATED CITY,9,Metro Planning Area,472726.4296875,3660.87400735401
814,1,814,232110,2321.10,2ND SUP. DISTRICT,2ND DISTRICT: HOLLY MITCHELL,2,LOS ANGELES,,INCORPORATED CITY,9,Metro Planning Area,554324.83203125,3237.88445067503
815,1,815,232120,2321.20,2ND SUP. DISTRICT,2ND DISTRICT: HOLLY MITCHELL,2,LOS ANGELES,,INCORPORATED CITY,9,Metro Planning Area,761223.09765625,3583.5478174021
816,1,816,232200,2322.00,2ND SUP. DISTRICT,2ND DISTRICT: HOLLY MITCHELL,2,LOS ANGELES,,INCORPORATED CITY,9,Metro Planning Area,762829.09765625,3996.85670428613
817,1,817,232300,2323.00,2ND SUP. DISTRICT,2ND DISTRICT: HOLLY MITCHELL,2,LOS ANGELES,,INCORPORATED CITY,9,Metro Planning Area,917084.1953125,4247.32947517935
818,1,818,232401,2324.01,2ND SUP. DISTRICT,2ND DISTRICT: HOLLY MITCHELL,2,LOS ANGELES,,INCORPORATED CITY,9,Metro Planning Area,830977.5078125,4385.34549992865
819,1,819,232402,2324.02,2ND SUP. DISTRICT,2ND DISTRICT: HOLLY MITCHELL,2,LOS ANGELES,,INCORPORATED CITY,9,Metro Planning Area,792395.94140625,4146.92049456018
820,1,820,232500,2325.00,2ND SUP. DISTRICT,2ND DISTRICT: HOLLY MITCHELL,2,LOS ANGELES,,INCORPORATED CITY,9,Metro Planning Area,1119580.125,4400.3361375807
821,1,821,232601,2326.01,2ND SUP. DISTRICT,2ND DISTRICT: HOLLY MITCHELL,2,LOS ANGELES,,INCORPORATED CITY,9,Metro Planning Area,384813.3984375,2579.56307260598
822,1,822,232602,2326.02,2ND SUP. DISTRICT,2ND DISTRICT: HOLLY MITCHELL,2,LOS ANGELES,,INCORPORATED CITY,9,Metro Planning Area,775005.08984375,3534.76022933083
823,1,823,232701,2327.01,2ND SUP. DISTRICT,2ND DISTRICT: HOLLY MITCHELL,2,LOS ANGELES,,INCORPORATED CITY,9,Metro Planning Area,404664.3046875,2634.32089144843
824,1,824,232702,2327.02,2ND SUP. DISTRICT,2ND DISTRICT: HOLLY MITCHELL,2,LOS ANGELES,,INCORPORATED CITY,9,Metro Planning Area,661707.41796875,3259.94535027582
825,1,825,232800,2328.00,2ND SUP. DISTRICT,2ND DISTRICT: HOLLY MITCHELL,2,LOS ANGELES,,INCORPORATED CITY,9,Metro Planning Area,622212.39453125,3209.28528134959
826,1,826,234001,2340.01,2ND SUP. DISTRICT,2ND DISTRICT: HOLLY MITCHELL,2,LOS ANGELES,,INCORPORATED CITY,9,Metro Planning Area,988143.609375,5776.65389889754
827,1,827,234002,2340.02,2ND SUP. DISTRICT,2ND DISTRICT: HOLLY MITCHELL,2,LOS ANGELES,,INCORPORATED CITY,9,Metro Planning Area,823825.453125,4882.29361472267
828,1,828,234200,2342.00,2ND SUP. DISTRICT,2ND DISTRICT: HOLLY MITCHELL,2,LOS ANGELES,,INCORPORATED CITY,9,Metro Planning Area,1288334.484375,4797.50692326634
829,1,829,234301,2343.01,2ND SUP. DISTRICT,2ND DISTRICT: HOLLY MITCHELL,2,LOS ANGELES,,INCORPORATED CITY,5,Metro Planning Area,735267.3359375,3472.62298605458
830,1,830,234302,2343.02,2ND SUP. DISTRICT,2ND DISTRICT: HOLLY MITCHELL,2,LOS ANGELES,,INCORPORATED CITY,9,Metro Planning Area,534394.90234375,3410.75756886878
831,1,831,234501,2345.01,2ND SUP. DISTRICT,2ND DISTRICT: HOLLY MITCHELL,2,LOS ANGELES,,INCORPORATED CITY,5,Metro Planning Area,1096539.4140625,4689.25143916307
832,1,832,234502,2345.02,2ND SUP. DISTRICT,2ND DISTRICT: HOLLY MITCHELL,2,LOS ANGELES,,INCORPORATED CITY,5,Metro Planning Area,794785.9609375,4288.76561563442
833,1,833,234600,2346.00,2ND SUP. DISTRICT,2ND DISTRICT: HOLLY MITCHELL,2,LOS ANGELES,,INCORPORATED CITY,5,Metro Planning Area,1901517.7890625,6560.59754254768
834,1,834,234700,2347.00,2ND SUP. DISTRICT,2ND DISTRICT: HOLLY MITCHELL,2,LOS ANGELES,,INCORPORATED CITY,5,Metro Planning Area,1082075.53125,5453.11052921877
835,1,835,234800,2348.00,2ND SUP. DISTRICT,2ND DISTRICT: HOLLY MITCHELL,2,LOS ANGELES,,INCORPORATED CITY,9,Metro Planning Area,953823.42578125,3906.51833635402
836,1,836,234901,2349.01,2ND SUP. DISTRICT,2ND DISTRICT: HOLLY MITCHELL,2,LOS ANGELES,,INCORPORATED CITY,9,Metro Planning Area,474459.8515625,2922.59204050749
837,1,837,234902,2349.02,2ND SUP. DISTRICT,2ND DISTRICT: HOLLY MITCHELL,2,LOS ANGELES,,INCORPORATED CITY,9,Metro Planning Area,652792.17578125,3666.94153648867
838,1,838,235100,2351.00,2ND SUP. DISTRICT,2ND DISTRICT: HOLLY MITCHELL,2,LOS ANGELES,,INCORPORATED CITY,5,Metro Planning Area,1722754.9609375,6678.12013251094
839,1,839,235201,2352.01,2ND SUP. DISTRICT,2ND DISTRICT: HOLLY MITCHELL,2,LOS ANGELES,,INCORPORATED CITY,9,Metro Planning Area,951355.1015625,3925.35743590692
840,1,840,235202,2352.02,2ND SUP. DISTRICT,2ND DISTRICT: HOLLY MITCHELL,2,LOS ANGELES,,INCORPORATED CITY,9,Metro Planning Area,1241333.3046875,4864.48530007336
841,1,841,236001,2360.01,2ND SUP. DISTRICT,2ND DISTRICT: HOLLY MITCHELL,2,LOS ANGELES,,INCORPORATED CITY,5,Westside Planning Area,3214500.92578125,10363.1828013528
842,1,842,236101,2361.01,2ND SUP. DISTRICT,2ND DISTRICT: HOLLY MITCHELL,2,LOS ANGELES,,INCORPORATED CITY,5,Westside Planning Area,923088.328125,4318.63165216472
843,1,843,236102,2361.02,2ND SUP. DISTRICT,2ND DISTRICT: HOLLY MITCHELL,2,LOS ANGELES,,INCORPORATED CITY,5,Westside Planning Area,726645.13671875,4390.49532184339
844,1,844,236203,2362.03,2ND SUP. DISTRICT,2ND DISTRICT: HOLLY MITCHELL,2,LOS ANGELES,,INCORPORATED CITY,5,Westside Planning Area,495187.88671875,3987.62462307845
845,1,845,236204,2362.04,2ND SUP. DISTRICT,2ND DISTRICT: HOLLY MITCHELL,2,LOS ANGELES,,INCORPORATED CITY,5,Westside Planning Area,335412.5703125,2467.56492998145
846,1,846,236205,2362.05,2ND SUP. DISTRICT,2ND DISTRICT: HOLLY MITCHELL,2,LOS ANGELES,,INCORPORATED CITY,5,Westside Planning Area,243671.7109375,2235.99476956851
847,1,847,236206,2362.06,2ND SUP. DISTRICT,2ND DISTRICT: HOLLY MITCHELL,2,LOS ANGELES,,INCORPORATED CITY,5,Westside Planning Area,401215.55078125,3582.39190422027
848,1,848,236400,2364.00,2ND SUP. DISTRICT,2ND DISTRICT: HOLLY MITCHELL,2,LOS ANGELES,,INCORPORATED CITY,5,Westside Planning Area,1955610.45703125,7137.4345703076
849,1,849,237101,2371.01,2ND SUP. DISTRICT,2ND DISTRICT: HOLLY MITCHELL,2,LOS ANGELES,,INCORPORATED CITY,9,Metro Planning Area,917090.45703125,3809.99974225592
850,1,850,237102,2371.02,2ND SUP. DISTRICT,2ND DISTRICT: HOLLY MITCHELL,2,LOS ANGELES,,INCORPORATED CITY,9,Metro Planning Area,670697.19921875,3318.18173208261
851,1,851,237201,2372.01,2ND SUP. DISTRICT,2ND DISTRICT: HOLLY MITCHELL,2,LOS ANGELES,,INCORPORATED CITY,9,Metro Planning Area,661134.6484375,3272.24471665765
852,1,852,237202,2372.02,2ND SUP. DISTRICT,2ND DISTRICT: HOLLY MITCHELL,2,LOS ANGELES,,INCORPORATED CITY,9,Metro Planning Area,1616380.4140625,5294.12801246668
853,1,853,237300,2373.00,2ND SUP. DISTRICT,2ND DISTRICT: HOLLY MITCHELL,2,LOS ANGELES,,INCORPORATED CITY,9,Metro Planning Area,1454537.82421875,4951.3835097294
854,1,854,237401,2374.01,2ND SUP. DISTRICT,2ND DISTRICT: HOLLY MITCHELL,2,LOS ANGELES,,INCORPORATED CITY,9,Metro Planning Area,752438.3125,3520.0078677356
855,1,855,237402,2374.02,2ND SUP. DISTRICT,2ND DISTRICT: HOLLY MITCHELL,2,LOS ANGELES,,INCORPORATED CITY,9,Metro Planning Area,759904.98046875,3543.17117322744
856,1,856,237500,2375.00,2ND SUP. DISTRICT,2ND DISTRICT: HOLLY MITCHELL,2,LOS ANGELES,,INCORPORATED CITY,9,Metro Planning Area,491789.90234375,3036.91045924084
857,1,857,237600,2376.00,2ND SUP. DISTRICT,2ND DISTRICT: HOLLY MITCHELL,2,LOS ANGELES,,INCORPORATED CITY,9,Metro Planning Area,734411.46484375,3486.43080766766
858,1,858,237710,2377.10,2ND SUP. DISTRICT,2ND DISTRICT: HOLLY MITCHELL,2,LOS ANGELES,,INCORPORATED CITY,9,Metro Planning Area,630139.55859375,3455.24453785932
859,1,859,237720,2377.20,2ND SUP. DISTRICT,2ND DISTRICT: HOLLY MITCHELL,2,LOS ANGELES,,INCORPORATED CITY,9,Metro Planning Area,474044.57421875,3209.09172203499
860,1,860,237800,2378.00,2ND SUP. DISTRICT,2ND DISTRICT: HOLLY MITCHELL,2,LOS ANGELES,,INCORPORATED CITY,9,Metro Planning Area,1417985.3671875,4834.48785851349
861,1,861,237900,2379.00,2ND SUP. DISTRICT,2ND DISTRICT: HOLLY MITCHELL,2,LOS ANGELES,,INCORPORATED CITY,9,Metro Planning Area,1428178.0390625,4879.06409547808
862,1,862,238000,2380.00,2ND SUP. DISTRICT,2ND DISTRICT: HOLLY MITCHELL,2,LOS ANGELES,,INCORPORATED CITY,9,Metro Planning Area,2423576.375,7777.89872717361
863,1,863,238100,2381.00,2ND SUP. DISTRICT,2ND DISTRICT: HOLLY MITCHELL,2,LOS ANGELES,,INCORPORATED CITY,9,Metro Planning Area,1433717.609375,4880.56333055455
864,1,864,238200,2382.00,2ND SUP. DISTRICT,2ND DISTRICT: HOLLY MITCHELL,2,LOS ANGELES,,INCORPORATED CITY,9,Metro Planning Area,1496208.60546875,5107.91999786378
865,1,865,238310,2383.10,2ND SUP. DISTRICT,2ND DISTRICT: HOLLY MITCHELL,2,LOS ANGELES,,INCORPORATED CITY,9,Metro Planning Area,578723.26171875,3421.29558971584
866,1,866,238320,2383.20,2ND SUP. DISTRICT,2ND DISTRICT: HOLLY MITCHELL,2,LOS ANGELES,,INCORPORATED CITY,9,Metro Planning Area,682449.328125,3558.58061874501
867,1,867,238400,2384.00,2ND SUP. DISTRICT,2ND DISTRICT: HOLLY MITCHELL,2,LOS ANGELES,,INCORPORATED CITY,9,Metro Planning Area,1896557.5859375,5843.9852107679
868,1,868,239201,2392.01,2ND SUP. DISTRICT,2ND DISTRICT: HOLLY MITCHELL,2,LOS ANGELES,,INCORPORATED CITY,9,Metro Planning Area,655978.81640625,3272.55098813874
869,1,869,239202,2392.02,2ND SUP. DISTRICT,2ND DISTRICT: HOLLY MITCHELL,2,LOS ANGELES,,INCORPORATED CITY,9,Metro Planning Area,1860057.515625,5836.34624073838
870,1,870,239310,2393.10,2ND SUP. DISTRICT,2ND DISTRICT: HOLLY MITCHELL,2,LOS ANGELES,,INCORPORATED CITY,9,Metro Planning Area,779773.08203125,3563.57401746379
871,1,871,239320,2393.20,2ND SUP. DISTRICT,2ND DISTRICT: HOLLY MITCHELL,2,LOS ANGELES,,INCORPORATED CITY,9,Metro Planning Area,506002.7265625,3050.66295417292
872,1,872,239330,2393.30,2ND SUP. DISTRICT,2ND DISTRICT: HOLLY MITCHELL,2,LOS ANGELES,,INCORPORATED CITY,9,Metro Planning Area,1428052.70703125,4944.07524870571
873,1,873,239501,2395.01,2ND SUP. DISTRICT,2ND DISTRICT: HOLLY MITCHELL,2,LOS ANGELES,,INCORPORATED CITY,9,Metro Planning Area,691273.359375,3887.25730793694
874,1,874,239502,2395.02,2ND SUP. DISTRICT,2ND DISTRICT: HOLLY MITCHELL,2,LOS ANGELES,,INCORPORATED CITY,9,Metro Planning Area,744712.015625,3977.58205333276
875,1,875,239601,2396.01,2ND SUP. DISTRICT,2ND DISTRICT: HOLLY MITCHELL,2,LOS ANGELES,,INCORPORATED CITY,9,Metro Planning Area,615575.125,3527.48040974698
876,1,876,239602,2396.02,2ND SUP. DISTRICT,2ND DISTRICT: HOLLY MITCHELL,2,LOS ANGELES,,INCORPORATED CITY,9,Metro Planning Area,521950.6640625,3409.40526778213
877,1,877,239701,2397.01,2ND SUP. DISTRICT,2ND DISTRICT: HOLLY MITCHELL,2,LOS ANGELES,,INCORPORATED CITY,9,Metro Planning Area,597118.734375,3488.44556968532
878,1,878,239702,2397.02,2ND SUP. DISTRICT,2ND DISTRICT: HOLLY MITCHELL,2,LOS ANGELES,,INCORPORATED CITY,9,Metro Planning Area,708671.48828125,3699.93874085339
879,1,879,239801,2398.01,2ND SUP. DISTRICT,2ND DISTRICT: HOLLY MITCHELL,2,LOS ANGELES,,INCORPORATED CITY,9,Metro Planning Area,540380.20703125,3660.289692411
880,1,880,239802,2398.02,2ND SUP. DISTRICT,2ND DISTRICT: HOLLY MITCHELL,2,LOS ANGELES,,INCORPORATED CITY,9,Metro Planning Area,888187.1640625,4135.74343741782
881,1,881,240010,2400.10,2ND SUP. DISTRICT,2ND DISTRICT: HOLLY MITCHELL,2,LOS ANGELES,,INCORPORATED CITY,9,Metro Planning Area,857482.19140625,4487.66110756922
882,1,882,240020,2400.20,2ND SUP. DISTRICT,2ND DISTRICT: HOLLY MITCHELL,2,LOS ANGELES,,INCORPORATED CITY,9,Metro Planning Area,1048834.421875,4722.74655996462
883,1,883,240200,2402.00,2ND SUP. DISTRICT,2ND DISTRICT: HOLLY MITCHELL,2,LOS ANGELES,,INCORPORATED CITY,9,Metro Planning Area,1088218.359375,4154.14135443469
884,1,884,240301,2403.01,2ND SUP. DISTRICT,2ND DISTRICT: HOLLY MITCHELL,2,LOS ANGELES,,INCORPORATED CITY,9,Metro Planning Area,683278.97265625,3394.68423712259
885,1,885,240302,2403.02,2ND SUP. DISTRICT,2ND DISTRICT: HOLLY MITCHELL,2,LOS ANGELES,,INCORPORATED CITY,9,Metro Planning Area,502160.5859375,2965.28941545747
886,1,886,240401,2404.01,2ND SUP. DISTRICT,2ND DISTRICT: HOLLY MITCHELL,2,LOS ANGELES,,INCORPORATED CITY,9,Metro Planning Area,1009717.2734375,4161.02662192997
887,1,887,240402,2404.02,2ND SUP. DISTRICT,2ND DISTRICT: HOLLY MITCHELL,2,LOS ANGELES,,INCORPORATED CITY,9,Metro Planning Area,875951.5,4091.21724054233
888,1,888,240500,2405.00,2ND SUP. DISTRICT,2ND DISTRICT: HOLLY MITCHELL,2,LOS ANGELES,,INCORPORATED CITY,9,Metro Planning Area,1183721.8125,4513.5410938085
889,1,889,240600,2406.00,2ND SUP. DISTRICT,2ND DISTRICT: HOLLY MITCHELL,2,LOS ANGELES,,INCORPORATED CITY,9,Metro Planning Area,984619.8828125,4157.16816530415
890,1,890,240700,2407.00,2ND SUP. DISTRICT,2ND DISTRICT: HOLLY MITCHELL,2,LOS ANGELES,,INCORPORATED CITY,9,Metro Planning Area,1740194.15625,5531.25139490277
891,1,891,240800,2408.00,2ND SUP. DISTRICT,2ND DISTRICT: HOLLY MITCHELL,2,LOS ANGELES,,INCORPORATED CITY,9,Metro Planning Area,929960.09375,4973.41746549734
892,1,892,240901,2409.01,2ND SUP. DISTRICT,2ND DISTRICT: HOLLY MITCHELL,2,LOS ANGELES,,INCORPORATED CITY,9,Metro Planning Area,511439.41796875,4088.53654899702
893,1,893,240902,2409.02,2ND SUP. DISTRICT,2ND DISTRICT: HOLLY MITCHELL,2,LOS ANGELES,,INCORPORATED CITY,9,Metro Planning Area,1047514.68359375,4709.86644298648
894,1,894,241001,2410.01,2ND SUP. DISTRICT,2ND DISTRICT: HOLLY MITCHELL,2,LOS ANGELES,,INCORPORATED CITY,9,Metro Planning Area,1320085.8984375,6663.0529047749
895,1,895,241002,2410.02,2ND SUP. DISTRICT,2ND DISTRICT: HOLLY MITCHELL,2,LOS ANGELES,,INCORPORATED CITY,9,Metro Planning Area,1029971.26171875,4782.22256892228
896,1,896,241110,2411.10,2ND SUP. DISTRICT,2ND DISTRICT: HOLLY MITCHELL,2,LOS ANGELES,,INCORPORATED CITY,9,Metro Planning Area,708776.55078125,3877.83363118307
897,1,897,241120,2411.20,2ND SUP. DISTRICT,2ND DISTRICT: HOLLY MITCHELL,2,LOS ANGELES,,INCORPORATED CITY,9,Metro Planning Area,966661.34375,4271.31983166208
898,1,898,241201,2412.01,2ND SUP. DISTRICT,2ND DISTRICT: HOLLY MITCHELL,2,LOS ANGELES,,INCORPORATED CITY,9,Metro Planning Area,707764.8203125,3741.35072090228
899,1,899,241202,2412.02,2ND SUP. DISTRICT,2ND DISTRICT: HOLLY MITCHELL,2,LOS ANGELES,,INCORPORATED CITY,9,Metro Planning Area,1694111.3359375,5162.11511800152
900,1,900,241300,2413.00,2ND SUP. DISTRICT,2ND DISTRICT: HOLLY MITCHELL,2,LOS ANGELES,,INCORPORATED CITY,9,Metro Planning Area,760288.7109375,3659.75126925032
901,1,901,241400,2414.00,2ND SUP. DISTRICT,2ND DISTRICT: HOLLY MITCHELL,2,LOS ANGELES,,INCORPORATED CITY,9,Metro Planning Area,838078.33984375,4054.45286695899
902,1,902,242000,2420.00,2ND SUP. DISTRICT,2ND DISTRICT: HOLLY MITCHELL,2,LOS ANGELES,,INCORPORATED CITY,9,Metro Planning Area,942017.6328125,3873.65541521127
903,1,903,242100,2421.00,2ND SUP. DISTRICT,2ND DISTRICT: HOLLY MITCHELL,2,LOS ANGELES,,INCORPORATED CITY,9,Metro Planning Area,669566.93359375,3328.63704069559
904,1,904,242201,2422.01,2ND SUP. DISTRICT,2ND DISTRICT: HOLLY MITCHELL,2,LOS ANGELES,,INCORPORATED CITY,9,Metro Planning Area,596805.88671875,3115.4810250558
905,1,905,242202,2422.02,2ND SUP. DISTRICT,2ND DISTRICT: HOLLY MITCHELL,2,LOS ANGELES,,INCORPORATED CITY,9,Metro Planning Area,587991.5859375,4160.42961808397
906,1,906,242300,2423.00,2ND SUP. DISTRICT,2ND DISTRICT: HOLLY MITCHELL,2,LOS ANGELES,,INCORPORATED CITY,9,Metro Planning Area,917899.75,4237.13022723425
907,1,907,242600,2426.00,2ND SUP. DISTRICT,2ND DISTRICT: HOLLY MITCHELL,2,LOS ANGELES,,INCORPORATED CITY,9,Metro Planning Area,693217.54296875,3366.29902108978
908,1,908,242700,2427.00,2ND SUP. DISTRICT,2ND DISTRICT: HOLLY MITCHELL,2,LOS ANGELES,,INCORPORATED CITY,9,Metro Planning Area,1478633.69140625,5289.05032061994
909,1,909,243001,2430.01,2ND SUP. DISTRICT,2ND DISTRICT: HOLLY MITCHELL,2,LOS ANGELES,,INCORPORATED CITY,9,Metro Planning Area,504827.56640625,3029.74672832644
910,2,910,243002,2430.02,2ND SUP. DISTRICT,2ND DISTRICT: HOLLY MITCHELL,2,LOS ANGELES,,INCORPORATED CITY,9,Metro Planning Area,570658.42578125,3213.10059499288
911,1,911,243100,2431.00,2ND SUP. DISTRICT,2ND DISTRICT: HOLLY MITCHELL,2,LOS ANGELES,,INCORPORATED CITY,9,Metro Planning Area,853472.18359375,3885.09691493161
988,2,988,270300,2703.00,2ND SUP. DISTRICT,2ND DISTRICT: HOLLY MITCHELL,2,LOS ANGELES,,INCORPORATED CITY,5,Westside Planning Area,1425742.75390625,5033.91563032617
1018,2,1018,274100,2741.00,2ND SUP. DISTRICT,2ND DISTRICT: HOLLY MITCHELL,2,LOS ANGELES,,INCORPORATED CITY,5,Westside Planning Area,915833.14453125,5264.23172611391
1019,2,1019,274202,2742.02,2ND SUP. DISTRICT,2ND DISTRICT: HOLLY MITCHELL,2,LOS ANGELES,,INCORPORATED CITY,5,Westside Planning Area,3243280.390625,8088.96523495188
1020,1,1020,275101,2751.01,2ND SUP. DISTRICT,2ND DISTRICT: HOLLY MITCHELL,2,LOS ANGELES,,INCORPORATED CITY,5,Westside Planning Area,502076.44140625,3779.26440835627
1021,1,1021,275102,2751.02,2ND SUP. DISTRICT,2ND DISTRICT: HOLLY MITCHELL,2,LOS ANGELES,,INCORPORATED CITY,5,Westside Planning Area,909930.03125,4496.8940149545
1022,1,1022,275200,2752.00,2ND SUP. DISTRICT,2ND DISTRICT: HOLLY MITCHELL,2,LOS ANGELES,,INCORPORATED CITY,5,Westside Planning Area,676886.82421875,3874.32717963187
1023,1,1023,275311,2753.11,2ND SUP. DISTRICT,2ND DISTRICT: HOLLY MITCHELL,2,LOS ANGELES,,INCORPORATED CITY,5,Westside Planning Area,1884592.3828125,6311.25654245061
1024,1,1024,275312,2753.12,2ND SUP. DISTRICT,2ND DISTRICT: HOLLY MITCHELL,2,LOS ANGELES,,INCORPORATED CITY,5,Westside Planning Area,1198139.68359375,5261.58786899765
1025,1,1025,275313,2753.13,2ND SUP. DISTRICT,2ND DISTRICT: HOLLY MITCHELL,2,LOS ANGELES,,INCORPORATED CITY,5,Westside Planning Area,1425318.20703125,5888.13847552278
1026,1,1026,275400,2754.00,2ND SUP. DISTRICT,2ND DISTRICT: HOLLY MITCHELL,2,LOS ANGELES,,INCORPORATED CITY,5,Westside Planning Area,1095181.97265625,4811.79082957305
1027,1,1027,275500,2755.00,2ND SUP. DISTRICT,2ND DISTRICT: HOLLY MITCHELL,2,LOS ANGELES,,INCORPORATED CITY,5,Westside Planning Area,1148838.55078125,4331.07266182882
1028,1,1028,275603,2756.03,2ND SUP. DISTRICT,2ND DISTRICT: HOLLY MITCHELL,2,LOS ANGELES,,INCORPORATED CITY,5,Westside Planning Area,1493018.94921875,6203.42038395183
1029,1,1029,275604,2756.04,2ND SUP. DISTRICT,2ND DISTRICT: HOLLY MITCHELL,2,LOS ANGELES,,INCORPORATED CITY,5,Westside Planning Area,2260253.67578125,9391.30950926141
1030,1,1030,275605,2756.05,2ND SUP. DISTRICT,2ND DISTRICT: HOLLY MITCHELL,2,LOS ANGELES,,INCORPORATED CITY,5,Westside Planning Area,1516816.51953125,6392.07611754678
1031,1,1031,276000,2760.00,2ND SUP. DISTRICT,2ND DISTRICT: HOLLY MITCHELL,2,LOS ANGELES,,INCORPORATED CITY,5,Westside Planning Area,3408500.80859375,8323.20567208776
1032,1,1032,276101,2761.01,2ND SUP. DISTRICT,2ND DISTRICT: HOLLY MITCHELL,2,LOS ANGELES,,INCORPORATED CITY,5,South Bay Planning Area,475717.1796875,3823.74505050639
1033,1,1033,276102,2761.02,2ND SUP. DISTRICT,2ND DISTRICT: HOLLY MITCHELL,2,LOS ANGELES,,INCORPORATED CITY,5,South Bay Planning Area,960186.6640625,7576.50587339026
1034,1,1034,276400,2764.00,2ND SUP. DISTRICT,2ND DISTRICT: HOLLY MITCHELL,2,LOS ANGELES,,INCORPORATED CITY,5,Westside Planning Area,1859734.51171875,5967.60952696422
1035,1,1035,276500,2765.00,2ND SUP. DISTRICT,2ND DISTRICT: HOLLY MITCHELL,2,LOS ANGELES,,INCORPORATED CITY,5,Westside Planning Area,1737284.2734375,5657.42224351242
1036,1,1036,276601,2766.01,2ND SUP. DISTRICT,2ND DISTRICT: HOLLY MITCHELL,2,LOS ANGELES,,INCORPORATED CITY,5,Westside Planning Area,3264240.80859375,8565.59837103404
1037,1,1037,276605,2766.05,2ND SUP. DISTRICT,2ND DISTRICT: HOLLY MITCHELL,2,LOS ANGELES,,INCORPORATED CITY,5,Westside Planning Area,346506.71875,3019.9370065957
1038,1,1038,276606,2766.06,2ND SUP. DISTRICT,2ND DISTRICT: HOLLY MITCHELL,2,LOS ANGELES,,INCORPORATED CITY,5,Westside Planning Area,316031.02734375,2700.49389005235
1039,1,1039,276607,2766.07,2ND SUP. DISTRICT,2ND DISTRICT: HOLLY MITCHELL,2,LOS ANGELES,,INCORPORATED CITY,5,Westside Planning Area,696644.2109375,4184.86606684667
1040,1,1040,276608,2766.08,2ND SUP. DISTRICT,2ND DISTRICT: HOLLY MITCHELL,2,LOS ANGELES,,INCORPORATED CITY,5,Westside Planning Area,524999.28125,3181.744447482
1041,1,1041,277000,2770.00,2ND SUP. DISTRICT,2ND DISTRICT: HOLLY MITCHELL,2,LOS ANGELES,,INCORPORATED CITY,5,Westside Planning Area,3351058.15625,8047.67563624826
1042,1,1042,277100,2771.00,2ND SUP. DISTRICT,2ND DISTRICT: HOLLY MITCHELL,2,LOS ANGELES,,INCORPORATED CITY,5,Westside Planning Area,1798676.86328125,5635.05285759948
1043,1,1043,277200,2772.00,2ND SUP. DISTRICT,2ND DISTRICT: HOLLY MITCHELL,2,LOS ANGELES,,INCORPORATED CITY,5,Westside Planning Area,1517989.9453125,5574.5769733965
1044,1,1044,277400,2774.00,2ND SUP. DISTRICT,2ND DISTRICT: HOLLY MITCHELL,2,LOS ANGELES,,INCORPORATED CITY,5,Westside Planning Area,930880.96875,3840.37348626442
